order,fold,chunk_size,overlap,c,class_weight,min_char_count,fit_work_groups,holdout_work_groups,fit_documents,holdout_documents,accuracy,macro_f1,balanced_accuracy
37,2,1024,512,1.0,balanced,20,844,211,849,214,0.8720379146919431,0.8437203915024988,0.8686335698553743
37,3,1024,512,1.0,balanced,20,844,211,852,211,0.9052132701421801,0.8929737123088614,0.8953050917336632
37,4,1024,512,1.0,balanced,20,844,211,847,216,0.8957345971563981,0.8717451548342442,0.8803577890486337
37,5,1024,512,1.0,balanced,20,844,211,852,211,0.8815165876777251,0.8622108215400658,0.8721104709826515
38,1,1024,512,3.0,,20,844,211,852,211,0.8388625592417062,0.8113009520366083,0.8246816988358341
38,2,1024,512,3.0,,20,844,211,849,214,0.8483412322274881,0.8225296644426775,0.8319452581670627
38,3,1024,512,3.0,,20,844,211,852,211,0.8720379146919431,0.8579745160390322,0.8501400959107727
38,4,1024,512,3.0,,20,844,211,847,216,0.8909952606635071,0.8650168544905386,0.8594369805338403
38,5,1024,512,3.0,,20,844,211,852,211,0.8341232227488151,0.8031595023855086,0.8060706100622067
39,1,1024,512,3.0,balanced,20,844,211,852,211,0.8909952606635071,0.8650599997325569,0.8888105002766657
39,2,1024,512,3.0,balanced,20,844,211,849,214,0.8767772511848341,0.8499772617482888,0.8752125172237953
39,3,1024,512,3.0,balanced,20,844,211,852,211,0.9052132701421801,0.8947412593526425,0.8953050917336632
39,4,1024,512,3.0,balanced,20,844,211,847,216,0.8957345971563981,0.8697618979730265,0.8803577890486337
39,5,1024,512,3.0,balanced,20,844,211,852,211,0.8815165876777251,0.8622108215400658,0.8721104709826515
40,1,1280,0,0.03,,20,844,211,852,211,0.8530805687203792,0.8107412686096497,0.8242951805921731
40,2,1280,0,0.03,,20,844,211,849,214,0.8483412322274881,0.8290895456000557,0.8353714372511365
40,3,1280,0,0.03,,20,844,211,852,211,0.8767772511848341,0.8375943823716024,0.8365848332953597
40,4,1280,0,0.03,,20,844,211,847,216,0.8862559241706162,0.8605625424279569,0.84934682006774
40,5,1280,0,0.03,,20,844,211,852,211,0.8388625592417062,0.8112659373047184,0.8225606989207166
41,1,1280,0,0.03,balanced,20,844,211,852,211,0.8957345971563981,0.8766116548695089,0.8977166943332358
41,2,1280,0,0.03,balanced,20,844,211,849,214,0.8625592417061612,0.8384756271070638,0.8618353242413392
41,3,1280,0,0.03,balanced,20,844,211,852,211,0.9146919431279621,0.887822361421835,0.8937101954019248
41,4,1280,0,0.03,balanced,20,844,211,847,216,0.909952606635071,0.8946592839119508,0.9007301485187377
41,5,1280,0,0.03,balanced,20,844,211,852,211,0.8909952606635071,0.8730049073235877,0.8982919962243271
42,1,1280,0,0.1,,20,844,211,852,211,0.8815165876777251,0.8522946673860436,0.8608876086319694
42,2,1280,0,0.1,,20,844,211,849,214,0.8436018957345972,0.8218213751739905,0.8301082793563996
42,3,1280,0,0.1,,20,844,211,852,211,0.8815165876777251,0.844570815313491,0.845356763119921
42,4,1280,0,0.1,,20,844,211,847,216,0.8862559241706162,0.8605625424279569,0.84934682006774
42,5,1280,0,0.1,,20,844,211,852,211,0.8530805687203792,0.8320308384675155,0.8403039206113067
43,1,1280,0,0.1,balanced,20,844,211,852,211,0.8862559241706162,0.859147540036973,0.8858745890700778
43,2,1280,0,0.1,balanced,20,844,211,849,214,0.8720379146919431,0.8473729369321678,0.8721423417851989
43,3,1280,0,0.1,balanced,20,844,211,852,211,0.9146919431279621,0.896140831127755,0.8978967982727383
43,4,1280,0,0.1,balanced,20,844,211,847,216,0.909952606635071,0.8941229781124871,0.8977226297217452
43,5,1280,0,0.1,balanced,20,844,211,852,211,0.8815165876777251,0.8577342855119955,0.8820012694072844
44,1,1280,0,0.3,,20,844,211,852,211,0.8815165876777251,0.8487195531298151,0.8608876086319694
44,2,1280,0,0.3,,20,844,211,849,214,0.8625592417061612,0.8401498710403713,0.847253821783897
44,3,1280,0,0.3,,20,844,211,852,211,0.8862559241706162,0.8610570086393231,0.8585146578567632
44,4,1280,0,0.3,,20,844,211,847,216,0.8957345971563981,0.8685078066580508,0.8592579615578289
