policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.1,0.9109004739336493,0.8973150203559274,0.8985781990521327,0.8786310587927901,0.012322274881516604,65
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.2,0.9127962085308057,0.9005508140294421,0.8985781990521327,0.8786310587927901,0.014218009478673022,55
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.0,0.9090047393364928,0.8955908218062365,0.8985781990521327,0.8786310587927901,0.010426540284360186,72
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.05,0.9090047393364928,0.8955908218062365,0.8985781990521327,0.8786310587927901,0.010426540284360186,72
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.1,0.9109004739336493,0.8984349240321171,0.8985781990521327,0.8786310587927901,0.012322274881516604,68
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.2,0.9127962085308057,0.9017209506288516,0.8985781990521327,0.8786310587927901,0.014218009478673022,58
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.0,0.9109004739336493,0.8996791204062301,0.8985781990521327,0.8786310587927901,0.012322274881516604,79
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.05,0.9109004739336493,0.8988545592350577,0.8985781990521327,0.8786310587927901,0.012322274881516604,77
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.1,0.9127962085308057,0.9016533596015701,0.8985781990521327,0.8786310587927901,0.014218009478673022,73
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.2,0.9146919431279621,0.9049273341840284,0.8985781990521327,0.8786310587927901,0.01611374407582944,63
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.0,0.9090047393364928,0.8977390383674136,0.8985781990521327,0.8786310587927901,0.010426540284360186,82
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.05,0.909952606635071,0.8982082670906576,0.8985781990521327,0.8786310587927901,0.011374407582938395,79
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.1,0.9118483412322275,0.9010038197971089,0.8985781990521327,0.8786310587927901,0.013270142180094813,75
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.2,0.9137440758293839,0.9042656974779489,0.8985781990521327,0.8786310587927901,0.01516587677725123,65
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.0,0.9080568720379147,0.8974111224045386,0.8985781990521327,0.8786310587927901,0.009478672985782088,83
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.05,0.909952606635071,0.8982082670906576,0.8985781990521327,0.8786310587927901,0.011374407582938395,79
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.1,0.9118483412322275,0.9010038197971089,0.8985781990521327,0.8786310587927901,0.013270142180094813,75
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.2,0.9137440758293839,0.9042656974779489,0.8985781990521327,0.8786310587927901,0.01516587677725123,65
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.0,0.9071090047393365,0.8964242373789851,0.8985781990521327,0.8786310587927901,0.00853080568720388,84
