policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,,1.0,always,,0.0,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.02,0.0,0.907185628742515,0.905200379685476,0.9011976047904192,0.9001024111909812,0.0059880239520957446,5
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.02,0.05,0.907185628742515,0.905200379685476,0.9011976047904192,0.9001024111909812,0.0059880239520957446,5
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.02,0.1,0.907185628742515,0.905200379685476,0.9011976047904192,0.9001024111909812,0.0059880239520957446,5
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.02,0.2,0.907185628742515,0.905200379685476,0.9011976047904192,0.9001024111909812,0.0059880239520957446,5
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.05,0.0,0.907185628742515,0.9064308019020668,0.9011976047904192,0.9001024111909812,0.0059880239520957446,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.05,0.05,0.907185628742515,0.9064308019020668,0.9011976047904192,0.9001024111909812,0.0059880239520957446,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.05,0.1,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.05,0.2,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.08,0.0,0.907185628742515,0.9064308019020668,0.9011976047904192,0.9001024111909812,0.0059880239520957446,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.08,0.05,0.907185628742515,0.9064308019020668,0.9011976047904192,0.9001024111909812,0.0059880239520957446,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.08,0.1,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.08,0.2,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.0,0.907185628742515,0.9064308019020668,0.9011976047904192,0.9001024111909812,0.0059880239520957446,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.05,0.907185628742515,0.9064308019020668,0.9011976047904192,0.9001024111909812,0.0059880239520957446,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.1,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.1,0.2,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.0,0.9101796407185628,0.9098925267328942,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.05,0.9101796407185628,0.9098925267328942,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.1,0.9101796407185628,0.9101942124392192,0.9011976047904192,0.9001024111909812,0.008982035928143617,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.15,0.2,0.9101796407185628,0.9101942124392192,0.9011976047904192,0.9001024111909812,0.008982035928143617,10
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.0,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.05,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.1,0.9101796407185628,0.9098674656335991,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.2,0.2,0.9101796407185628,0.9098674656335991,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.0,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.05,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.1,0.9101796407185628,0.9098674656335991,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.3,0.2,0.9101796407185628,0.9098674656335991,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.0,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.05,0.9101796407185628,0.9095657799272742,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.1,0.9101796407185628,0.9098674656335991,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,1.0,anchor_margin_gate,0.5,0.2,0.9101796407185628,0.9098674656335991,0.9011976047904192,0.9001024111909812,0.008982035928143617,11
CH_SVM_TOP5,0.03,,2.0,always,,0.0,0.9131736526946108,0.9139430619110304,0.9011976047904192,0.9001024111909812,0.0119760479041916,19
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.0,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.05,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.1,0.907185628742515,0.905200379685476,0.9011976047904192,0.9001024111909812,0.0059880239520957446,5
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.02,0.2,0.907185628742515,0.905200379685476,0.9011976047904192,0.9001024111909812,0.0059880239520957446,5
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.0,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.05,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.1,0.907185628742515,0.906415392586351,0.9011976047904192,0.9001024111909812,0.0059880239520957446,11
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.05,0.2,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.0,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.05,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.1,0.907185628742515,0.906415392586351,0.9011976047904192,0.9001024111909812,0.0059880239520957446,11
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.2,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.0,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.05,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.1,0.907185628742515,0.906415392586351,0.9011976047904192,0.9001024111909812,0.0059880239520957446,11
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.2,0.907185628742515,0.9067324876083915,0.9011976047904192,0.9001024111909812,0.0059880239520957446,9
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.0,0.9161676646706587,0.9149414715438551,0.9011976047904192,0.9001024111909812,0.014970059880239472,15
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.05,0.9131736526946108,0.9128216653393807,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.1,0.9101796407185628,0.9098560538617531,0.9011976047904192,0.9001024111909812,0.008982035928143617,12
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.2,0.9101796407185628,0.9101942124392192,0.9011976047904192,0.9001024111909812,0.008982035928143617,10
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.0,0.9101796407185628,0.9095331240228315,0.9011976047904192,0.9001024111909812,0.008982035928143617,18
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.05,0.907185628742515,0.9074159721688376,0.9011976047904192,0.9001024111909812,0.0059880239520957446,17
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.1,0.9041916167664671,0.9044868046211519,0.9011976047904192,0.9001024111909812,0.0029940119760478723,15
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.2,0.907185628742515,0.9073502354589886,0.9011976047904192,0.9001024111909812,0.0059880239520957446,12
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.0,0.9101796407185628,0.9095331240228315,0.9011976047904192,0.9001024111909812,0.008982035928143617,18
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.05,0.907185628742515,0.9074159721688376,0.9011976047904192,0.9001024111909812,0.0059880239520957446,17
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.1,0.9041916167664671,0.9044868046211519,0.9011976047904192,0.9001024111909812,0.0029940119760478723,15
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.2,0.907185628742515,0.9073502354589886,0.9011976047904192,0.9001024111909812,0.0059880239520957446,12
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.0,0.9131736526946108,0.9139430619110304,0.9011976047904192,0.9001024111909812,0.0119760479041916,19
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.05,0.907185628742515,0.9074159721688376,0.9011976047904192,0.9001024111909812,0.0059880239520957446,17
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.1,0.9041916167664671,0.9044868046211519,0.9011976047904192,0.9001024111909812,0.0029940119760478723,15
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.2,0.907185628742515,0.9073502354589886,0.9011976047904192,0.9001024111909812,0.0059880239520957446,12
CH_SVM_TOP5,0.03,,4.0,always,,0.0,0.9041916167664671,0.9041286209306116,0.9011976047904192,0.9001024111909812,0.0029940119760478723,22
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.0,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.05,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.1,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.2,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.0,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.05,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.1,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.2,0.9101796407185628,0.9093810040639785,0.9011976047904192,0.9001024111909812,0.008982035928143617,13
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.0,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.05,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.1,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.2,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.0,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.05,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.1,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.1,0.2,0.9131736526946108,0.9114797467130277,0.9011976047904192,0.9001024111909812,0.0119760479041916,14
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.0,0.9131736526946108,0.9121720622955726,0.9011976047904192,0.9001024111909812,0.0119760479041916,16
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.05,0.9131736526946108,0.9121720622955726,0.9011976047904192,0.9001024111909812,0.0119760479041916,16
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.1,0.9131736526946108,0.9121720622955726,0.9011976047904192,0.9001024111909812,0.0119760479041916,16
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.15,0.2,0.9161676646706587,0.9149414715438551,0.9011976047904192,0.9001024111909812,0.014970059880239472,15
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.0,0.907185628742515,0.9068039562232413,0.9011976047904192,0.9001024111909812,0.0059880239520957446,19
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.05,0.907185628742515,0.9068039562232413,0.9011976047904192,0.9001024111909812,0.0059880239520957446,19
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.1,0.907185628742515,0.9068039562232413,0.9011976047904192,0.9001024111909812,0.0059880239520957446,19
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.2,0.2,0.9131736526946108,0.9120610506336828,0.9011976047904192,0.9001024111909812,0.0119760479041916,17
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.0,0.9041916167664671,0.9034437321959425,0.9011976047904192,0.9001024111909812,0.0029940119760478723,20
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.05,0.9041916167664671,0.9034437321959425,0.9011976047904192,0.9001024111909812,0.0029940119760478723,20
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.1,0.907185628742515,0.9068039562232413,0.9011976047904192,0.9001024111909812,0.0059880239520957446,19
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.3,0.2,0.9131736526946108,0.9120610506336828,0.9011976047904192,0.9001024111909812,0.0119760479041916,17
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.0,0.9041916167664671,0.9041286209306116,0.9011976047904192,0.9001024111909812,0.0029940119760478723,22
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.05,0.9041916167664671,0.9041286209306116,0.9011976047904192,0.9001024111909812,0.0029940119760478723,22
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.1,0.907185628742515,0.9074838112319465,0.9011976047904192,0.9001024111909812,0.0059880239520957446,21
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.2,0.9161676646706587,0.9164709885218814,0.9011976047904192,0.9001024111909812,0.014970059880239472,18
CH_SVM_TOP5,0.03,balanced,1.0,always,,0.0,0.8562874251497006,0.854067408284485,0.9011976047904192,0.9001024111909812,-0.04491017964071864,49
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.0,0.9101796407185628,0.9085429998569179,0.9011976047904192,0.9001024111909812,0.008982035928143617,8
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.05,0.9101796407185628,0.9085429998569179,0.9011976047904192,0.9001024111909812,0.008982035928143617,8
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.1,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.2,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.0,0.9041916167664671,0.9048514435305142,0.9011976047904192,0.9001024111909812,0.0029940119760478723,17
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.05,0.9041916167664671,0.9048514435305142,0.9011976047904192,0.9001024111909812,0.0029940119760478723,17
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.1,0.9041916167664671,0.904375340355305,0.9011976047904192,0.9001024111909812,0.0029940119760478723,16
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.2,0.907185628742515,0.90654111589905,0.9011976047904192,0.9001024111909812,0.0059880239520957446,15
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.0,0.9011976047904192,0.9015764519811681,0.9011976047904192,0.9001024111909812,0.0,22
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.05,0.8982035928143712,0.8985964907659127,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,21
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.1,0.8982035928143712,0.8980894010334008,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,20
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.2,0.9041916167664671,0.9026523857114823,0.9011976047904192,0.9001024111909812,0.0029940119760478723,18
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.0,0.9011976047904192,0.901417804524911,0.9011976047904192,0.9001024111909812,0.0,24
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.05,0.8982035928143712,0.8983684617108624,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,23
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.1,0.8982035928143712,0.8988537948911339,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,21
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.2,0.9041916167664671,0.9033957402256428,0.9011976047904192,0.9001024111909812,0.0029940119760478723,19
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.0,0.8892215568862275,0.8873612089114868,0.9011976047904192,0.9001024111909812,-0.011976047904191711,31
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.05,0.8892215568862275,0.8886626468013146,0.9011976047904192,0.9001024111909812,-0.011976047904191711,29
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.1,0.8892215568862275,0.8891429462556223,0.9011976047904192,0.9001024111909812,-0.011976047904191711,27
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.2,0.9011976047904192,0.900448477982612,0.9011976047904192,0.9001024111909812,0.0,23
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.0,0.8712574850299402,0.8714230792607836,0.9011976047904192,0.9001024111909812,-0.029940119760479056,38
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.05,0.874251497005988,0.8752147487923212,0.9011976047904192,0.9001024111909812,-0.026946107784431184,35
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.1,0.8772455089820359,0.8780138048384154,0.9011976047904192,0.9001024111909812,-0.02395209580838331,32
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.2,0.8922155688622755,0.8919210224399297,0.9011976047904192,0.9001024111909812,-0.008982035928143728,27
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.0,0.8682634730538922,0.8672283053441113,0.9011976047904192,0.9001024111909812,-0.03293413173652704,41
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.05,0.8712574850299402,0.8709585964781361,0.9011976047904192,0.9001024111909812,-0.029940119760479056,38
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.1,0.8712574850299402,0.870353331140206,0.9011976047904192,0.9001024111909812,-0.029940119760479056,34
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.2,0.8862275449101796,0.8842690821057353,0.9011976047904192,0.9001024111909812,-0.014970059880239583,29
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.0,0.8622754491017964,0.8615902205214787,0.9011976047904192,0.9001024111909812,-0.038922155688622784,47
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.05,0.8682634730538922,0.8684940830159629,0.9011976047904192,0.9001024111909812,-0.03293413173652704,43
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.1,0.8712574850299402,0.8712302718404358,0.9011976047904192,0.9001024111909812,-0.029940119760479056,38
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.2,0.8862275449101796,0.8852754884322612,0.9011976047904192,0.9001024111909812,-0.014970059880239583,33
CH_SVM_TOP5,0.03,balanced,2.0,always,,0.0,0.8562874251497006,0.854067408284485,0.9011976047904192,0.9001024111909812,-0.04491017964071864,49
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.0,0.9101796407185628,0.9085429998569179,0.9011976047904192,0.9001024111909812,0.008982035928143617,8
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.05,0.9101796407185628,0.9085429998569179,0.9011976047904192,0.9001024111909812,0.008982035928143617,8
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.1,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.2,0.9101796407185628,0.9081609574371395,0.9011976047904192,0.9001024111909812,0.008982035928143617,7
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.0,0.9041916167664671,0.9048514435305142,0.9011976047904192,0.9001024111909812,0.0029940119760478723,17
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.05,0.9041916167664671,0.9048514435305142,0.9011976047904192,0.9001024111909812,0.0029940119760478723,17
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.1,0.9041916167664671,0.904375340355305,0.9011976047904192,0.9001024111909812,0.0029940119760478723,16
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.2,0.907185628742515,0.90654111589905,0.9011976047904192,0.9001024111909812,0.0059880239520957446,15
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.0,0.9011976047904192,0.9015764519811681,0.9011976047904192,0.9001024111909812,0.0,22
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.05,0.8982035928143712,0.8985964907659127,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,21
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.1,0.8982035928143712,0.8980894010334008,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,20
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.2,0.9041916167664671,0.9026523857114823,0.9011976047904192,0.9001024111909812,0.0029940119760478723,18
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.0,0.9011976047904192,0.901417804524911,0.9011976047904192,0.9001024111909812,0.0,24
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.05,0.8982035928143712,0.8983684617108624,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,23
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.1,0.8982035928143712,0.8978269041971686,0.9011976047904192,0.9001024111909812,-0.0029940119760479833,22
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.2,0.9041916167664671,0.9033957402256428,0.9011976047904192,0.9001024111909812,0.0029940119760478723,19
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.0,0.8892215568862275,0.8873612089114868,0.9011976047904192,0.9001024111909812,-0.011976047904191711,31
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.05,0.8892215568862275,0.8886626468013146,0.9011976047904192,0.9001024111909812,-0.011976047904191711,29
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.1,0.8952095808383234,0.894867165716534,0.9011976047904192,0.9001024111909812,-0.005988023952095856,26
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.2,0.9011976047904192,0.900448477982612,0.9011976047904192,0.9001024111909812,0.0,23
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.2,0.0,0.8712574850299402,0.8714230792607836,0.9011976047904192,0.9001024111909812,-0.029940119760479056,38
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.2,0.05,0.874251497005988,0.8752147487923212,0.9011976047904192,0.9001024111909812,-0.026946107784431184,35
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.2,0.1,0.8832335329341318,0.8837697830026945,0.9011976047904192,0.9001024111909812,-0.017964071856287456,31
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.2,0.2,0.8922155688622755,0.8919210224399297,0.9011976047904192,0.9001024111909812,-0.008982035928143728,27
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.3,0.0,0.8682634730538922,0.8672283053441113,0.9011976047904192,0.9001024111909812,-0.03293413173652704,41
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.3,0.05,0.8682634730538922,0.8677151499695809,0.9011976047904192,0.9001024111909812,-0.03293413173652704,37
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.3,0.1,0.8772455089820359,0.8762881160050308,0.9011976047904192,0.9001024111909812,-0.02395209580838331,33
